DATE_TIME,DC_POWER,AC_POWER,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,IRRADIANCE_CORRECTED,EFFICIENCY,TEMP_DELTA,HOUR,DOY,POWER_RATIO
2020-05-15 05:30:00,0.0,0.0,24.74127379999999,23.7866618,0.002838054505,11.35221802,0.0,-0.9546119999999902,5,136,
2020-05-15 06:00:00,20.890292207792207,20.168430735930738,24.753348731609197,24.216709640804595,0.01699982343540225,67.999293741609,0.30721337029136475,-0.5366390908046021,6,136,0.9654451232811281
2020-05-15 06:30:00,107.61597402597403,104.93669913419913,24.917284001724134,25.147774050000006,0.0729656386724138,291.8625546896552,0.368721414572708,0.23049004827587183,6,136,0.97510337181794
2020-05-15 07:00:00,343.4748484848485,337.4733333333333,25.87501025,29.70010598218391,0.2585577547643678,1034.2310190574713,0.3321065044035021,3.825095732183911,7,136,0.982527060779008
2020-05-15 07:30:00,503.6719047619048,493.93911255411257,26.77226329195402,33.3991828867816,0.41560001321839074,1662.400052873563,0.3029787588681053,6.626919594827584,7,136,0.9806763249731131
2020-05-15 08:00:00,601.1555735930735,589.0308441558442,27.816231300000002,36.24637705000001,0.4821714191666666,1928.6856766666665,0.3116918328714124,8.430145750000005,8,136,0.979830962283589
2020-05-15 08:30:00,768.8668614718615,752.6805627705628,28.922618060919536,39.67789269137931,0.5981558303218389,2392.623321287356,0.3213488954283749,10.755274630459777,8,136,0.9789478523364723
2020-05-15 09:00:00,883.922435064935,864.7867099567098,29.831725427011488,42.468438817241385,0.6783214682528734,2713.2858730114935,0.3257756375239089,12.636713390229897,9,136,0.9783513526197358
2020-05-15 09:30:00,887.6488852813853,867.7386255411255,31.006889206321834,44.93236020689655,0.7782143183793103,3112.857273517241,0.2851556648077296,13.925471000574714,9,136,0.9775696673871807
2020-05-15 10:00:00,818.9994047619047,799.6437012987012,32.16478684770115,46.63734108793105,0.8514648943448275,3405.85957737931,0.24046775451385347,14.472554240229897,10,136,0.9763666452616893
